timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
2000,24,40,3,270.67,403.5,0.83,-33.8,61,8,0,4,0,11,0,9,2001:db8::c22a:531b:2bfd:2b67,false,none,false,none,true,8.43
2000,25,,1,496.23,398.93,0.43,-45.4,0,7,0,5,0,8,100,0,2001:db8::db96:08c1:9b79:b949,false,none,false,none,true,1.86
2000,26,,,484.91,526.42,0.9,-32.2,87,4,0,0,0,10,0,14,2001:db8::c38d:28eb:c687:5097,false,none,false,none,true,7.02
2000,27,,,535.11,522.08,0.85,-47.2,83,8,0,0,0,6,0,14,2001:db8::10c3:c58a:c217:82f1,false,none,false,none,true,21.00
2000,28,,,558.32,530.6,0.85,-39,87,4,0,0,0,9,0,14,2001:db8::d0b3:8100:c6fc:ab27,false,none,false,none,true,0.98
2000,29,,,202.61,263.33,1.03,-45.5,82,8,0,0,0,13,0,14,2001:db8::786f:dbb7:becf:6d67,false,none,false,none,true,4.57
2000,30,40,3,272,398.43,0.72,-34.2,61,8,0,7,0,5,0,9,2001:db8::5fb8:34f1:6235:822e,false,none,false,none,true,3.81
2000,31,,,547.51,522.71,0.85,-59.8,83,8,0,0,0,6,0,14,2001:db8::8990:3526:c9e1:336c,false,none,false,none,true,17.36
2000,32,40,3,271.11,405.35,0.76,-31.1,63,6,0,4,0,7,0,9,2001:db8::2edd:9b0a:0a5d:bd9b,false,none,false,none,true,3.03
2000,33,,,549.54,521.53,0.95,-37.9,82,9,0,0,0,10,0,14,2001:db8::cc15:8b01:f34e:17a8,false,none,false,none,true,13.55
2000,34,,1,283.04,389.1,0.76,-56.3,54,8,4,3,7,5,0,8,2001:db8::c984:4556:9b0e:a28f,false,none,false,none,true,1.43
2000,35,,,547.52,522.01,0.81,-55.8,86,5,0,0,0,8,0,14,2001:db8::854f:ff02:112c:b027,false,none,false,none,true,13.64
2000,36,40,3,272.48,403.65,0.76,-33,64,5,0,1,0,8,0,9,2001:db8::db7a:08da:8afe:52c3,false,none,false,none,true,4.41
2000,37,,,559.29,530.46,0.89,-65.5,88,3,0,0,0,9,0,14,2001:db8::1515:6677:cabc:3e42,false,none,false,none,true,1.16
2000,38,,,559.59,528.29,0.87,-64.9,86,5,0,0,0,7,0,14,2001:db8::b0a7:0b97:eecf:8e4b,false,none,false,none,true,2.55
2000,39,,,563.04,528.51,0.99,-42,85,6,0,0,0,15,0,14,2001:db8::e938:aa1c:7df0:b033,false,none,false,none,true,9.77
2000,40,34,2,271.65,402.92,1.39,-37.3,59,9,32,4,61,7,0,9,2001:db8::02bb:6e3c:74dc:c5ad,false,none,false,none,true,0.98
2000,41,,,531.51,522.08,0.96,-36.3,80,11,0,0,0,9,0,14,2001:db8::0fd6:9da9:57d4:8295,false,none,false,none,true,12.96
2000,42,40,3,269.77,403.01,0.8,-38.4,61,8,0,6,0,7,0,9,2001:db8::8966:336e:f30d:b0c1,false,none,false,none,true,4.35
2000,43,,,461.83,144.72,0.68,-68.6,29,5,0,0,0,13,0,4,2001:db8::fb56:a2d3:14f1:81ac,false,none,false,none,false,0
2000,44,,,183.07,306.07,0.86,-34.5,75,7,0,0,0,8,0,13,2001:db8::fba3:5c64:dff5:79b6,false,none,false,none,false,0
2000,45,,,677.13,329.77,0.47,-59.5,0,5,0,0,0,7,100,0,2001:db8::cc0f:3784:8428:e702,false,none,false,none,false,0
2000,46,40,3,190.71,448.83,0.85,-45.5,57,7,0,3,0,10,0,8,2001:db8::9340:3f44:1647:ccaa,false,none,false,none,false,0
2000,47,,,233.57,200.73,0.89,-31.7,75,8,0,0,0,8,0,13,2001:db8::3d38:bbb8:d4ab:b102,false,none,false,none,false,0
2000,48,,,825.75,67.3,0.5,-34.7,0,9,0,0,0,6,100,0,2001:db8::8183:8b83:d428:0602,false,none,false,none,false,0
2000,49,,,328.78,543.02,0.5,-35.7,0,7,0,0,0,7,100,0,2001:db8::12c3:decb:91c0:1793,false,none,false,none,false,0
3000,0,,0,454,300,1.29,-48.2,0,10,13,0,21,16,0,0,2001:db8::ee4c:f61d:97c8:daff,false,none,false,none,false,0
3000,1,,,198.43,266.36,1.78,-51.8,131,9,0,0,0,13,0,14,2001:db8::5593:e203:8f7e:7989,false,none,false,none,true,0.83
3000,2,,,199.94,266.33,1.82,-55.9,131,9,0,0,0,13,0,14,2001:db8::4f88:a452:217a:4b0e,false,none,false,none,true,1.80
3000,3,,,433.17,94.15,0.98,-30.4,40,9,0,0,0,7,0,4,2001:db8::5183:97b9:19eb:df41,false,none,false,none,true,2.37
3000,4,,,189.13,265.66,1.72,-38,130,10,0,0,0,11,0,14,2001:db8::f2c5:732c:6007:cba0,false,none,false,none,true,0.76
3000,5,,,197.58,265.82,1.82,-37.1,129,11,0,0,0,14,0,14,2001:db8::38fc:0d52:215a:7096,false,none,false,none,true,3.69
3000,6,,,193.14,267.32,1.77,-68.9,130,10,0,0,0,12,0,14,2001:db8::6486:6896:1412:cab6,false,none,false,none,true,10.71
3000,7,,,187.08,266.2,1.85,-62.1,137,3,0,0,0,12,0,14,2001:db8::5f68:0674:82f0:27f4,false,none,false,none,true,3.08
3000,8,,,200.64,266.55,1.9,-49.8,128,12,0,0,0,14,0,14,2001:db8::ebed:49fe:f84f:dbfd,false,none,false,none,true,1.48
3000,9,,,198.28,263.4,1.72,-51.1,132,8,0,0,0,11,0,14,2001:db8::44eb:22ea:69a1:59ed,false,none,false,none,true,2.30
3000,10,,,453.97,98.25,1.15,-46.1,41,8,0,0,0,11,0,4,2001:db8::337c:f2f9:9555:711e,false,none,false,none,true,2.21
3000,11,,,454.19,98.99,0.98,-42.1,40,9,0,0,0,7,0,4,2001:db8::d5c9:d73d:d6d5:0322,false,none,false,none,true,2.42
3000,12,,,196.1,265.98,1.77,-34.7,131,9,0,0,0,11,0,14,2001:db8::9173:9238:9732:0d6b,false,none,false,none,true,11.31
3000,13,,,458.71,99.17,1.14,-34.2,37,12,0,0,0,12,0,4,2001:db8::f1bf:6ff7:6738:008b,false,none,false,none,true,2.26
3000,14,,,200.98,265.39,1.77,-60.9,128,12,0,0,0,14,0,14,2001:db8::7350:14e9:65e4:3b2d,false,none,false,none,true,7.56
